Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today,Direction
0.0033752349544271254,0.058393602631172555,-0.2882120489037413,-0.09912928730820735,0.003371384062110762,3.4344,0.08053399712371229,Up
0.08053399712371229,0.0033752349544271254,0.058393602631172555,-0.2882120489037413,-0.09912928730820735,3.16665,-0.1308858834451828,Down
-0.1308858834451828,0.08053399712371229,0.0033752349544271254,0.058393602631172555,-0.2882120489037413,3.17376,0.6294422454913337,Up
0.6294422454913337,-0.1308858834451828,0.08053399712371229,0.0033752349544271254,0.058393602631172555,3.90949,-0.26511084799070767,Down
-0.26511084799070767,0.6294422454913337,-0.1308858834451828,0.08053399712371229,0.0033752349544271254,3.36888,-0.22905307386275414,Down
-0.22905307386275414,-0.26511084799070767,0.6294422454913337,-0.1308858834451828,0.08053399712371229,5.17982,-0.20056930969274953,Down
-0.20056930969274953,-0.22905307386275414,-0.26511084799070767,0.6294422454913337,-0.1308858834451828,3.06156,-1.483619177493242,Down
-1.483619177493242,-0.20056930969274953,-0.22905307386275414,-0.26511084799070767,0.6294422454913337,4.27889,0.23260568381882202,Up
0.23260568381882202,-1.483619177493242,-0.20056930969274953,-0.22905307386275414,-0.26511084799070767,3.57516,-0.00042667918813981716,Down
-0.00042667918813981716,0.23260568381882202,-1.483619177493242,-0.20056930969274953,-0.22905307386275414,3.2624,-0.27399110032698615,Down
-0.27399110032698615,-0.00042667918813981716,0.23260568381882202,-1.483619177493242,-0.20056930969274953,2.97853,0.5358261264240645,Up
0.5358261264240645,-0.27399110032698615,-0.00042667918813981716,0.23260568381882202,-1.483619177493242,3.2423,0.8026373727276711,Up
0.8026373727276711,0.5358261264240645,-0.27399110032698615,-0.00042667918813981716,0.23260568381882202,3.36912,0.19477045473099505,Up
0.19477045473099505,0.8026373727276711,0.5358261264240645,-0.27399110032698615,-0.00042667918813981716,3.10767,0.2858582664921133,Up
0.2858582664921133,0.19477045473099505,0.8026373727276711,0.5358261264240645,-0.27399110032698615,3.15968,-0.08880581167035555,Down
-0.08880581167035555,0.2858582664921133,0.19477045473099505,0.8026373727276711,0.5358261264240645,3.35674,-0.1481581766292258,Down
-0.1481581766292258,-0.08880581167035555,0.2858582664921133,0.19477045473099505,0.8026373727276711,3.41873,0.22931858539110594,Up
0.22931858539110594,-0.1481581766292258,-0.08880581167035555,0.2858582664921133,0.19477045473099505,3.20834,-0.5763624545097139,Down
-0.5763624545097139,0.22931858539110594,-0.1481581766292258,-0.08880581167035555,0.2858582664921133,3.78065,0.15719121546408904,Up
0.15719121546408904,-0.5763624545097139,0.22931858539110594,-0.1481581766292258,-0.08880581167035555,3.20325,-0.04455797525079531,Down
-0.04455797525079531,0.15719121546408904,-0.5763624545097139,0.22931858539110594,-0.1481581766292258,3.0547,0.0,Up
0.0,-0.04455797525079531,0.15719121546408904,-0.5763624545097139,0.22931858539110594,2.79257,-0.005942962495239407,Down
-0.005942962495239407,0.0,-0.04455797525079531,0.15719121546408904,-0.5763624545097139,3.1209,-0.30695198022586967,Down
-0.30695198022586967,-0.005942962495239407,0.0,-0.04455797525079531,0.15719121546408904,3.2013,-0.5563680904850017,Down
-0.5563680904850017,-0.30695198022586967,-0.005942962495239407,0.0,-0.04455797525079531,3.14638,0.702638739045375,Up
0.702638739045375,-0.5563680904850017,-0.30695198022586967,-0.005942962495239407,0.0,2.82689,-0.01451797357436991,Down
-0.01451797357436991,0.702638739045375,-0.5563680904850017,-0.30695198022586967,-0.005942962495239407,3.27221,-0.36731522820608103,Down
-0.36731522820608103,-0.01451797357436991,0.702638739045375,-0.5563680904850017,-0.30695198022586967,3.52116,0.5613268001006289,Up
0.5613268001006289,-0.36731522820608103,-0.01451797357436991,0.702638739045375,-0.5563680904850017,3.64899,-0.25693065277762656,Down
-0.25693065277762656,0.5613268001006289,-0.36731522820608103,-0.01451797357436991,0.702638739045375,3.52416,0.16115157352986012,Up
0.16115157352986012,-0.25693065277762656,0.5613268001006289,-0.36731522820608103,-0.01451797357436991,3.71117,0.29813427729194186,Up
0.29813427729194186,0.16115157352986012,-0.25693065277762656,0.5613268001006289,-0.36731522820608103,4.00582,-0.06404529587455093,Down
-0.06404529587455093,0.29813427729194186,0.16115157352986012,-0.25693065277762656,0.5613268001006289,4.11135,-0.03891415908382032,Down
-0.03891415908382032,-0.06404529587455093,0.29813427729194186,0.16115157352986012,-0.25693065277762656,4.09994,-0.39604210836377085,Down
-0.39604210836377085,-0.03891415908382032,-0.06404529587455093,0.29813427729194186,0.16115157352986012,3.72135,-0.007114166841113669,Down
-0.007114166841113669,-0.39604210836377085,-0.03891415908382032,-0.06404529587455093,0.29813427729194186,3.2015,0.005013406011043176,Up
0.005013406011043176,-0.007114166841113669,-0.39604210836377085,-0.03891415908382032,-0.06404529587455093,3.86136,0.06829594856484392,Up
0.06829594856484392,0.005013406011043176,-0.007114166841113669,-0.39604210836377085,-0.03891415908382032,3.89676,-0.011298880940851483,Down
-0.011298880940851483,0.06829594856484392,0.005013406011043176,-0.007114166841113669,-0.39604210836377085,4.36786,0.28924963680515897,Up
0.28924963680515897,-0.011298880940851483,0.06829594856484392,0.005013406011043176,-0.007114166841113669,3.54324,-0.02333635871828661,Down
-0.02333635871828661,0.28924963680515897,-0.011298880940851483,0.06829594856484392,0.005013406011043176,3.42999,-0.1940454241958216,Down
-0.1940454241958216,-0.02333635871828661,0.28924963680515897,-0.011298880940851483,0.06829594856484392,3.65784,0.11848529507035167,Up
0.11848529507035167,-0.1940454241958216,-0.02333635871828661,0.28924963680515897,-0.011298880940851483,3.64937,-0.016708693260912004,Down
-0.016708693260912004,0.11848529507035167,-0.1940454241958216,-0.02333635871828661,0.28924963680515897,3.72771,-0.0643710646961855,Down
-0.0643710646961855,-0.016708693260912004,0.11848529507035167,-0.1940454241958216,-0.02333635871828661,3.30462,0.3483775118700859,Up
0.3483775118700859,-0.0643710646961855,-0.016708693260912004,0.11848529507035167,-0.1940454241958216,3.49008,-0.1613660299986689,Down
-0.1613660299986689,0.3483775118700859,-0.0643710646961855,-0.016708693260912004,0.11848529507035167,3.42181,-1.0877241405029607,Down
-1.0877241405029607,-0.1613660299986689,0.3483775118700859,-0.0643710646961855,-0.016708693260912004,4.16476,0.4684280975986049,Up
0.4684280975986049,-1.0877241405029607,-0.1613660299986689,0.3483775118700859,-0.0643710646961855,4.31944,0.43687247326608963,Up
0.43687247326608963,0.4684280975986049,-1.0877241405029607,-0.1613660299986689,0.3483775118700859,3.8317,0.2852727118764019,Up
0.2852727118764019,0.43687247326608963,0.4684280975986049,-1.0877241405029607,-0.1613660299986689,3.17658,0.05756611445838353,Up
0.05756611445838353,0.2852727118764019,0.43687247326608963,0.4684280975986049,-1.0877241405029607,3.21656,0.12409295279923345,Up
0.12409295279923345,0.05756611445838353,0.2852727118764019,0.43687247326608963,0.4684280975986049,3.38924,0.22950559887880573,Up
0.22950559887880573,0.12409295279923345,0.05756611445838353,0.2852727118764019,0.43687247326608963,3.53821,0.0546725350745496,Up
0.0546725350745496,0.22950559887880573,0.12409295279923345,0.05756611445838353,0.2852727118764019,2.80693,0.05141624992407523,Up
0.05141624992407523,0.0546725350745496,0.22950559887880573,0.12409295279923345,0.05756611445838353,3.20586,-0.15854390656551876,Down
-0.15854390656551876,0.05141624992407523,0.0546725350745496,0.22950559887880573,0.12409295279923345,4.51804,0.596533307083065,Up
0.596533307083065,-0.15854390656551876,0.05141624992407523,0.0546725350745496,0.22950559887880573,3.86062,0.32040896024440574,Up
0.32040896024440574,0.596533307083065,-0.15854390656551876,0.05141624992407523,0.0546725350745496,3.4655,-0.07096394799101724,Down
-0.07096394799101724,0.32040896024440574,0.596533307083065,-0.15854390656551876,0.05141624992407523,2.91672,-0.10649379227928037,Down
-0.10649379227928037,-0.07096394799101724,0.32040896024440574,0.596533307083065,-0.15854390656551876,3.37675,0.045635262224573474,Up
0.045635262224573474,-0.10649379227928037,-0.07096394799101724,0.32040896024440574,0.596533307083065,3.57622,-0.019717634646070462,Down
-0.019717634646070462,0.045635262224573474,-0.10649379227928037,-0.07096394799101724,0.32040896024440574,3.73598,-0.18961961141557557,Down
-0.18961961141557557,-0.019717634646070462,0.045635262224573474,-0.10649379227928037,-0.07096394799101724,4.02986,0.14469017161540534,Up
0.14469017161540534,-0.18961961141557557,-0.019717634646070462,0.045635262224573474,-0.10649379227928037,4.03184,0.25471707007567895,Up
0.25471707007567895,0.14469017161540534,-0.18961961141557557,-0.019717634646070462,0.045635262224573474,3.27824,-0.23857097186700768,Down
-0.23857097186700768,0.25471707007567895,0.14469017161540534,-0.18961961141557557,-0.019717634646070462,3.55864,0.3432173359651463,Up
0.3432173359651463,-0.23857097186700768,0.25471707007567895,0.14469017161540534,-0.18961961141557557,3.37198,0.07855711970215172,Up
0.07855711970215172,0.3432173359651463,-0.23857097186700768,0.25471707007567895,0.14469017161540534,5.29938,0.4466607394435707,Up
0.4466607394435707,0.07855711970215172,0.3432173359651463,-0.23857097186700768,0.25471707007567895,3.27148,-0.5561719414901698,Down
-0.5561719414901698,0.4466607394435707,0.07855711970215172,0.3432173359651463,-0.23857097186700768,3.4227,-0.15168023264775138,Down
-0.15168023264775138,-0.5561719414901698,0.4466607394435707,0.07855711970215172,0.3432173359651463,3.59919,-0.11897523836615886,Down
-0.11897523836615886,-0.15168023264775138,-0.5561719414901698,0.4466607394435707,0.07855711970215172,3.47725,0.1499249021742771,Up
0.1499249021742771,-0.11897523836615886,-0.15168023264775138,-0.5561719414901698,0.4466607394435707,5.28246,-0.1739436455762328,Down
-0.1739436455762328,0.1499249021742771,-0.11897523836615886,-0.15168023264775138,-0.5561719414901698,3.24366,-0.6961345488022195,Down
-0.6961345488022195,-0.1739436455762328,0.1499249021742771,-0.11897523836615886,-0.15168023264775138,3.56477,0.49367935419892833,Up
0.49367935419892833,-0.6961345488022195,-0.1739436455762328,0.1499249021742771,-0.11897523836615886,3.47998,-0.9285996744498294,Down
-0.9285996744498294,0.49367935419892833,-0.6961345488022195,-0.1739436455762328,0.1499249021742771,3.86956,-0.23835168692913963,Down
-0.23835168692913963,-0.9285996744498294,0.49367935419892833,-0.6961345488022195,-0.1739436455762328,3.36603,-0.09788157875315055,Down
-0.09788157875315055,-0.23835168692913963,-0.9285996744498294,0.49367935419892833,-0.6961345488022195,1.90148,0.07240514338659013,Up
0.07240514338659013,-0.09788157875315055,-0.23835168692913963,-0.9285996744498294,0.49367935419892833,3.36815,-0.5648970775940143,Down
-0.5648970775940143,0.07240514338659013,-0.09788157875315055,-0.23835168692913963,-0.9285996744498294,3.36871,0.4831081580023343,Up
0.4831081580023343,-0.5648970775940143,0.07240514338659013,-0.09788157875315055,-0.23835168692913963,2.92939,0.12043348401280743,Up
0.12043348401280743,0.4831081580023343,-0.5648970775940143,0.07240514338659013,-0.09788157875315055,3.00988,-0.0749816996374929,Down
-0.0749816996374929,0.12043348401280743,0.4831081580023343,-0.5648970775940143,0.07240514338659013,3.1088,0.3079133737041979,Up
0.3079133737041979,-0.0749816996374929,0.12043348401280743,0.4831081580023343,-0.5648970775940143,3.1769,0.1161594894853844,Up
0.1161594894853844,0.3079133737041979,-0.0749816996374929,0.12043348401280743,0.4831081580023343,3.06851,0.4127989916823161,Up
0.4127989916823161,0.1161594894853844,0.3079133737041979,-0.0749816996374929,0.12043348401280743,2.73846,-0.014641488996747307,Down
-0.014641488996747307,0.4127989916823161,0.1161594894853844,0.3079133737041979,-0.0749816996374929,2.80058,0.1926081418916098,Up
0.1926081418916098,-0.014641488996747307,0.4127989916823161,0.1161594894853844,0.3079133737041979,2.97409,0.40505631727528824,Up
0.40505631727528824,0.1926081418916098,-0.014641488996747307,0.4127989916823161,0.1161594894853844,3.06381,-0.08523757743424143,Down
-0.08523757743424143,0.40505631727528824,0.1926081418916098,-0.014641488996747307,0.4127989916823161,3.22382,0.208321995711658,Up
0.208321995711658,-0.08523757743424143,0.40505631727528824,0.1926081418916098,-0.014641488996747307,3.06688,-0.0861687885093007,Down
-0.0861687885093007,0.208321995711658,-0.08523757743424143,0.40505631727528824,0.1926081418916098,3.01992,-0.03026781101062566,Down
-0.03026781101062566,-0.0861687885093007,0.208321995711658,-0.08523757743424143,0.40505631727528824,4.11636,-0.08628703586754699,Down
-0.08628703586754699,-0.03026781101062566,-0.0861687885093007,0.208321995711658,-0.08523757743424143,3.59783,-0.295642263519377,Down
-0.295642263519377,-0.08628703586754699,-0.03026781101062566,-0.0861687885093007,0.208321995711658,4.03574,0.1206899756721599,Up
0.1206899756721599,-0.295642263519377,-0.08628703586754699,-0.03026781101062566,-0.0861687885093007,3.30285,-0.22778793959443666,Down
-0.22778793959443666,0.1206899756721599,-0.295642263519377,-0.08628703586754699,-0.03026781101062566,3.47593,-0.03027733924477356,Down
-0.03027733924477356,-0.22778793959443666,0.1206899756721599,-0.295642263519377,-0.08628703586754699,3.47026,-0.11328161756976333,Down
-0.11328161756976333,-0.03027733924477356,-0.22778793959443666,0.1206899756721599,-0.295642263519377,3.48715,-0.15630332191887866,Down
-0.15630332191887866,-0.11328161756976333,-0.03027733924477356,-0.22778793959443666,0.1206899756721599,3.66241,-0.002010783318383882,Down
-0.002010783318383882,-0.15630332191887866,-0.11328161756976333,-0.03027733924477356,-0.22778793959443666,3.23998,0.15219243541898994,Up
0.15219243541898994,-0.002010783318383882,-0.15630332191887866,-0.11328161756976333,-0.03027733924477356,2.93513,-0.13840561849973826,Down
-0.13840561849973826,0.15219243541898994,-0.002010783318383882,-0.15630332191887866,-0.11328161756976333,3.34748,0.3516710216225391,Up
0.3516710216225391,-0.13840561849973826,0.15219243541898994,-0.002010783318383882,-0.15630332191887866,3.31096,-1.1020582290143706,Down
-1.1020582290143706,0.3516710216225391,-0.13840561849973826,0.15219243541898994,-0.002010783318383882,3.63582,0.011471720758113717,Up
0.011471720758113717,-1.1020582290143706,0.3516710216225391,-0.13840561849973826,0.15219243541898994,3.16183,0.44318958867948693,Up
0.44318958867948693,0.011471720758113717,-1.1020582290143706,0.3516710216225391,-0.13840561849973826,2.82432,-0.16404870786918552,Down
-0.16404870786918552,0.44318958867948693,0.011471720758113717,-1.1020582290143706,0.3516710216225391,2.92243,-0.021055217480913827,Down
-0.021055217480913827,-0.16404870786918552,0.44318958867948693,0.011471720758113717,-1.1020582290143706,2.95657,-1.3374182203977443,Down
-1.3374182203977443,-0.021055217480913827,-0.16404870786918552,0.44318958867948693,0.011471720758113717,3.16495,-0.08608540980024063,Down
-0.08608540980024063,-1.3374182203977443,-0.021055217480913827,-0.16404870786918552,0.44318958867948693,3.42697,0.11833094980416409,Up
0.11833094980416409,-0.08608540980024063,-1.3374182203977443,-0.021055217480913827,-0.16404870786918552,2.80365,0.7708273144581408,Up
0.7708273144581408,0.11833094980416409,-0.08608540980024063,-1.3374182203977443,-0.021055217480913827,2.78099,-0.03435112521903835,Down
-0.03435112521903835,0.7708273144581408,0.11833094980416409,-0.08608540980024063,-1.3374182203977443,2.79695,-0.365207124740404,Down
-0.365207124740404,-0.03435112521903835,0.7708273144581408,0.11833094980416409,-0.08608540980024063,2.84968,-0.0683072865200064,Down
-0.0683072865200064,-0.365207124740404,-0.03435112521903835,0.7708273144581408,0.11833094980416409,2.59335,-0.12708060954799444,Down
-0.12708060954799444,-0.0683072865200064,-0.365207124740404,-0.03435112521903835,0.7708273144581408,2.68292,0.5904795253114427,Up
0.5904795253114427,-0.12708060954799444,-0.0683072865200064,-0.365207124740404,-0.03435112521903835,2.73946,0.4713714717006442,Up
0.4713714717006442,0.5904795253114427,-0.12708060954799444,-0.0683072865200064,-0.365207124740404,2.63778,0.36545998647369776,Up
0.36545998647369776,0.4713714717006442,0.5904795253114427,-0.12708060954799444,-0.0683072865200064,3.35386,0.08608591186539144,Up
0.08608591186539144,0.36545998647369776,0.4713714717006442,0.5904795253114427,-0.12708060954799444,2.71278,-0.506001153919819,Down
-0.506001153919819,0.08608591186539144,0.36545998647369776,0.4713714717006442,0.5904795253114427,3.50219,0.06940255144548352,Up
0.06940255144548352,-0.506001153919819,0.08608591186539144,0.36545998647369776,0.4713714717006442,3.4002,-0.11993066891518535,Down
-0.11993066891518535,0.06940255144548352,-0.506001153919819,0.08608591186539144,0.36545998647369776,3.36578,-0.033305649685247234,Down
-0.033305649685247234,-0.11993066891518535,0.06940255144548352,-0.506001153919819,0.08608591186539144,3.30836,0.549200967596107,Up
0.549200967596107,-0.033305649685247234,-0.11993066891518535,0.06940255144548352,-0.506001153919819,3.29346,0.18218894392526844,Up
0.18218894392526844,0.549200967596107,-0.033305649685247234,-0.11993066891518535,0.06940255144548352,3.23428,0.17964805193317693,Up
0.17964805193317693,0.18218894392526844,0.549200967596107,-0.033305649685247234,-0.11993066891518535,3.37137,0.04249481146377303,Up
0.04249481146377303,0.17964805193317693,0.18218894392526844,0.549200967596107,-0.033305649685247234,3.42247,0.18271881845352458,Up
0.18271881845352458,0.04249481146377303,0.17964805193317693,0.18218894392526844,0.549200967596107,4.86297,0.05434972953424398,Up
0.05434972953424398,0.18271881845352458,0.04249481146377303,0.17964805193317693,0.18218894392526844,3.2047,0.014358405277970542,Up
0.014358405277970542,0.05434972953424398,0.18271881845352458,0.04249481146377303,0.17964805193317693,3.25376,0.055843304505631415,Up
0.055843304505631415,0.014358405277970542,0.05434972953424398,0.18271881845352458,0.04249481146377303,3.58457,-0.2616432410809394,Down
-0.2616432410809394,0.055843304505631415,0.014358405277970542,0.05434972953424398,0.18271881845352458,2.96559,0.19861611999166662,Up
0.19861611999166662,-0.2616432410809394,0.055843304505631415,0.014358405277970542,0.05434972953424398,2.87798,-0.10922587455669114,Down
-0.10922587455669114,0.19861611999166662,-0.2616432410809394,0.055843304505631415,0.014358405277970542,3.31453,-0.1679281861256938,Down
-0.1679281861256938,-0.10922587455669114,0.19861611999166662,-0.2616432410809394,0.055843304505631415,3.07077,0.1494023952951948,Up
0.1494023952951948,-0.1679281861256938,-0.10922587455669114,0.19861611999166662,-0.2616432410809394,3.48507,0.2656435309378312,Up
0.2656435309378312,0.1494023952951948,-0.1679281861256938,-0.10922587455669114,0.19861611999166662,3.17303,0.3745138022386593,Up
0.3745138022386593,0.2656435309378312,0.1494023952951948,-0.1679281861256938,-0.10922587455669114,3.22026,0.3141427165244724,Up
0.3141427165244724,0.3745138022386593,0.2656435309378312,0.1494023952951948,-0.1679281861256938,3.22637,0.16756602223812514,Up
0.16756602223812514,0.3141427165244724,0.3745138022386593,0.2656435309378312,0.1494023952951948,3.07348,0.16814854660255904,Up
0.16814854660255904,0.16756602223812514,0.3141427165244724,0.3745138022386593,0.2656435309378312,3.02077,0.4411876476298559,Up
0.4411876476298559,0.16814854660255904,0.16756602223812514,0.3141427165244724,0.3745138022386593,3.05973,0.07419749875267316,Up
0.07419749875267316,0.4411876476298559,0.16814854660255904,0.16756602223812514,0.3141427165244724,2.89827,-0.2610307475446374,Down
-0.2610307475446374,0.07419749875267316,0.4411876476298559,0.16814854660255904,0.16756602223812514,2.48694,0.02548646646610037,Up
0.02548646646610037,-0.2610307475446374,0.07419749875267316,0.4411876476298559,0.16814854660255904,2.96261,0.18112744488070648,Up
0.18112744488070648,0.02548646646610037,-0.2610307475446374,0.07419749875267316,0.4411876476298559,2.99132,-0.07638240972492387,Down
-0.07638240972492387,0.18112744488070648,0.02548646646610037,-0.2610307475446374,0.07419749875267316,3.15728,-0.09743042188738747,Down
-0.09743042188738747,-0.07638240972492387,0.18112744488070648,0.02548646646610037,-0.2610307475446374,3.15047,0.08099266165215285,Up
0.08099266165215285,-0.09743042188738747,-0.07638240972492387,0.18112744488070648,0.02548646646610037,2.91803,0.08564880761889632,Up
0.08564880761889632,0.08099266165215285,-0.09743042188738747,-0.07638240972492387,0.18112744488070648,2.90189,-0.06282438626433148,Down
-0.06282438626433148,0.08564880761889632,0.08099266165215285,-0.09743042188738747,-0.07638240972492387,2.99932,0.341123190917405,Up
0.341123190917405,-0.06282438626433148,0.08564880761889632,0.08099266165215285,-0.09743042188738747,3.01952,0.2979444363198204,Up
0.2979444363198204,0.341123190917405,-0.06282438626433148,0.08564880761889632,0.08099266165215285,3.39445,-0.5081338538474535,Down
-0.5081338538474535,0.2979444363198204,0.341123190917405,-0.06282438626433148,0.08564880761889632,3.21447,0.018296338137619068,Up
0.018296338137619068,-0.5081338538474535,0.2979444363198204,0.341123190917405,-0.06282438626433148,3.43566,-0.3650903603398099,Down
-0.3650903603398099,0.018296338137619068,-0.5081338538474535,0.2979444363198204,0.341123190917405,3.88547,0.012492742765462202,Up
0.012492742765462202,-0.3650903603398099,0.018296338137619068,-0.5081338538474535,0.2979444363198204,3.89175,0.42058229722586477,Up
0.42058229722586477,0.012492742765462202,-0.3650903603398099,0.018296338137619068,-0.5081338538474535,3.8961,-0.19086109494714384,Down
-0.19086109494714384,0.42058229722586477,0.012492742765462202,-0.3650903603398099,0.018296338137619068,3.66023,-0.028337861230725635,Down
-0.028337861230725635,-0.19086109494714384,0.42058229722586477,0.012492742765462202,-0.3650903603398099,3.84442,-0.14903370511268116,Down
-0.14903370511268116,-0.028337861230725635,-0.19086109494714384,0.42058229722586477,0.012492742765462202,3.8412,0.015124744119238259,Up
0.015124744119238259,-0.14903370511268116,-0.028337861230725635,-0.19086109494714384,0.42058229722586477,4.05014,0.22890459487583903,Up
0.22890459487583903,0.015124744119238259,-0.14903370511268116,-0.028337861230725635,-0.19086109494714384,3.56871,0.14144752019597145,Up
0.14144752019597145,0.22890459487583903,0.015124744119238259,-0.14903370511268116,-0.028337861230725635,3.54197,-0.05671884228761727,Down
-0.05671884228761727,0.14144752019597145,0.22890459487583903,0.015124744119238259,-0.14903370511268116,3.81519,0.21902499548256232,Up
0.21902499548256232,-0.05671884228761727,0.14144752019597145,0.22890459487583903,0.015124744119238259,3.89845,0.023998343169504645,Up
0.023998343169504645,0.21902499548256232,-0.05671884228761727,0.14144752019597145,0.22890459487583903,3.8441,0.08216935421832806,Up
0.08216935421832806,0.023998343169504645,0.21902499548256232,-0.05671884228761727,0.14144752019597145,3.48974,0.32252907978013295,Up
0.32252907978013295,0.08216935421832806,0.023998343169504645,0.21902499548256232,-0.05671884228761727,3.4052,0.043453290175540685,Up
0.043453290175540685,0.32252907978013295,0.08216935421832806,0.023998343169504645,0.21902499548256232,3.64358,-0.18797151437692758,Down
